platform,job_id,source_url,capture_date,job_title,employer,location_raw,primary_city,primary_country,region_group,multi_location,evidence_level,screen_decision,matched_terms,african_language,other_language,market_named,notes
Google/YouTube,96228675514442438,https://www.google.com/about/careers/applications/jobs/results/96228675514442438-technical-program-manager-iii-security-and-abuse-trust-and-safety,2025-10-04,"Technical Program Manager III, Security and Abuse, Trust and Safety",Google,"Seattle, WA, USA","Seattle, WA, USA",United States,Hub,no,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,134030950429270726,https://www.google.com/about/careers/applications/jobs/results/134030950429270726-product-policy-lead-generative-ai,2025-10-05,"Product Policy Lead, Generative AI",Google,"Sunnyvale, CA, USA","Sunnyvale, CA, USA",United States,Hub,no,detail_only,include,policy-lead,,,,page_status=detail
Google/YouTube,127583974737224390,https://www.google.com/about/careers/applications/jobs/results/127583974737224390-enforcement-detection-analyst/,2025-11-14,"Enforcement Detection Analyst, Trust and Safety, YouTube",YouTube,"Hyderabad, Telangana, India","Hyderabad, Telangana, India",India,Other,no,detail_only,include,enforcement-detection,,,,page_status=detail
Google/YouTube,117495599472747206,https://www.google.com/about/careers/applications/jobs/results/117495599472747206-principal-policy-specialist/,2025-11-18,"Principal Policy Specialist, Misinformation",Google,"San Francisco, CA, USA; Sunnyvale, CA, USA","San Francisco, CA, USA",United States,Hub,yes,detail_only,include,policy-specialist,,,,page_status=detail
Google/YouTube,72352148486005446,https://www.google.com/about/careers/applications/jobs/results/72352148486005446-staff-engineering-analyst-adspam-trust-and-safety,2025-11-28,"Staff Engineering Analyst, Adspam, Trust and Safety",Google,"Kirkland, WA, USA","Kirkland, WA, USA",United States,Hub,no,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,120376348928549574,https://www.google.com/about/careers/applications/jobs/results/120376348928549574-program-manager-ii-cyber-threat-intelligence-google-cloud,2025-11-29,"Program Manager II, Cyber Threat Intelligence, Google Cloud",Google,"Boulder, CO, USA; Montreal, QC, Canada ; +3 more","Boulder, CO, USA",United States,Hub,yes,detail_only,include,threat-intelligence,,,,page_status=detail
Google/YouTube,124938437420556998,https://www.google.com/about/careers/applications/jobs/results/124938437420556998-engineering-analyst-egregious-harms-trust-and-safety,2025-12-03,"Engineering Analyst, Egregious Harms, Trust and Safety",Google,"Washington D.C., DC, USA","Washington D.C., DC, USA",United States,Hub,no,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,133924947817833158,https://www.google.com/about/careers/applications/jobs/results/133924947817833158-operations-manager-safe-revenue-trust-and-safety-compute,2025-12-06,"Operations Manager, Safe Revenue, Trust and Safety Compute",Google,"Kirkland, WA, USA; Austin, TX, USA","Kirkland, WA, USA",United States,Hub,yes,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,77930450399437510,https://www.google.com/about/careers/applications/jobs/results/77930450399437510-ux-designer-trust-and-safety-ux,2026-01-31,"UX Designer, Trust and Safety UX",Google,"Dublin, Ireland","Dublin, Ireland",Ireland,Hub,no,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,136874736993870534,https://www.google.com/about/careers/applications/jobs/results/136874736993870534-engineering-analyst-youtube-trust-and-safety,2026-02-04,"Engineering Analyst, YouTube Trust and Safety",YouTube,"Hyderabad, Telangana, India","Hyderabad, Telangana, India",India,Other,no,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,81789189409907398,https://www.google.com/about/careers/applications/jobs/results/81789189409907398-technical-program-manager-iii-ai-systems-trust-and-safety,2026-02-18,"Technical Program Manager III, AI Systems, Trust and Safety",Google,"Kirkland, WA, USA; Atlanta, GA, USA ; +3 more","Kirkland, WA, USA",United States,Hub,yes,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,113135600197870278,https://www.google.com/about/careers/applications/jobs/results/113135600197870278-policy-enforcement-manager/?src=levels.fyi&utm_source=levels.fyi&utm_medium=jobposting&utm_campaign=contract&ref=levels.fyi,2026-02-21,"Policy Enforcement Manager, Technical Misinformation, YouTube Trust and Safety",YouTube,"Dublin, Ireland","Dublin, Ireland",Ireland,Hub,no,detail_only,include,policy-enforcement,,,,page_status=detail
Google/YouTube,120663539701424838,https://www.google.com/about/careers/applications/jobs/results/120663539701424838-engineering-analyst-trust-and-safety-ai-safety,2026-03-01,"Engineering Analyst, Trust and Safety, AI Safety",Google,"Kirkland, WA, USA","Kirkland, WA, USA",United States,Hub,no,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,81631528676664006,https://www.google.com/about/careers/applications/jobs/results/81631528676664006-engineering-analyst-content-safety-trust-and-safety-ads,2026-03-04,"Engineering Analyst, Content Safety, Trust and Safety, Ads",Google,"Dublin, Ireland","Dublin, Ireland",Ireland,Hub,no,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,104598827637318342,https://www.google.com/about/careers/applications/jobs/results/104598827637318342-principal-engineering-analyst-responsible-ai-testing,2026-03-05,"Principal Engineering Analyst, Responsible AI Testing",Google,"Mountain View, CA, USA","Mountain View, CA, USA",United States,Hub,no,detail_only,include,responsible-ai,,,,page_status=detail
Google/YouTube,76282155499430598,https://www.google.com/about/careers/applications/jobs/results/76282155499430598-operations-manager-safe-revenue-trust-and-safety-compute,2026-03-08,"Operations Manager, Safe Revenue, Trust and Safety Compute",Google,"Kirkland, WA, USA; Austin, TX, USA","Kirkland, WA, USA",United States,Hub,yes,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,90891375087624902,https://www.google.com/about/careers/applications/jobs/results/90891375087624902-engineering-analyst-trust-and-safety-search,2026-03-08,"Engineering Analyst, Trust and Safety, Search",Google,"Mountain View, CA, USA; Sunnyvale, CA, USA","Mountain View, CA, USA",United States,Hub,yes,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,84713934363206342,https://www.google.com/about/careers/applications/jobs/results/84713934363206342-staff-engineering-analyst-gen-ai-trust-and-safety,2026-03-19,"Staff Engineering Analyst, Gen AI Trust and Safety",Google,"Zürich, Switzerland","Zürich, Switzerland",Switzerland,Other,no,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,139843217062273734,https://www.google.com/about/careers/applications/jobs/results/139843217062273734-strategic-risk-manager-trust-and-safety-strategic-command,2026-03-30,"Strategic Risk Manager, Trust and Safety Strategic Command",Google,"Sunnyvale, CA, USA","Sunnyvale, CA, USA",United States,Hub,no,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,83953084664816326,https://www.google.com/about/careers/applications/jobs/results/83953084664816326-engineering-analyst-trust-and-safety-safesearch,2026-04-20,"Engineering Analyst, Trust and Safety, SafeSearch",Google,"Zürich, Switzerland","Zürich, Switzerland",Switzerland,Other,no,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,99844133048197830,https://www.google.com/about/careers/applications/jobs/results/99844133048197830-trust-and-safety-analyst/,2026-08-01,"Trust and Safety Analyst, Egregious Harms Enforcement",Google,"Dublin, Ireland","Dublin, Ireland",Ireland,Hub,no,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,113216251731288774,https://www.google.com/about/careers/applications/jobs/results/113216251731288774-legal-policy-specialist-youtube?utm_source=bandana,2026-08-20,"Legal Policy Specialist, YouTube",YouTube,"San Bruno, CA, USA","San Bruno, CA, USA",United States,Hub,no,detail_only,include,policy-specialist,,,,page_status=detail
Google/YouTube,129567376910754502,https://www.google.com/about/careers/applications/jobs/results/129567376910754502-policy-development-lead-youtube-trust-and-safety?utm_source=bandana,2026-08-20,"Policy Development Lead, YouTube Trust and Safety",YouTube,"Mountain View, CA, USA; San Bruno, CA, USA","Mountain View, CA, USA",United States,Hub,yes,detail_only,include,trust-and-safety,,,,page_status=detail
TikTok,6704494100210518285,https://lifeattiktok.com/search/6704494100210518285,2025-05-16,Content Moderator - Arabic,TikTok,,,,,no,title_only,include,content moderat*; moderat*,,arabic,,page_status=detail
TikTok,6793962806296185095,https://lifeattiktok.com/search/6793962806296185095,2025-01-22,Content Moderator (Short Video) - VN,TikTok,,,,,no,title_only,include,content moderat*; moderat*,,,Vietnam,page_status=detail
TikTok,6798055154621876488,https://lifeattiktok.com/search/6798055154621876488,2025-03-15,Content Moderator - German Speaker,TikTok,,,,,no,title_only,include,content moderat*; moderat*,,german,,page_status=detail
TikTok,6823479011625240846,https://lifeattiktok.com/search/6823479011625240846,2025-09-12,Content Quality Specialist - Korea,TikTok,,,,,no,title_only,include,content quality,,,Korea,page_status=detail
TikTok,6847356388894624013,https://lifeattiktok.com/search/6847356388894624013?spread=5MWH5CQ,2025-05-06,"Product Policy Manager, Feature - Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety; policy manager,,,,page_status=detail
TikTok,6850005799155632392,https://lifeattiktok.com/search/6850005799155632392,2025-04-27,"Eco Operations Quality Assurance, Trust & Safety, Korea",TikTok,,,,,no,title_only,include,trust & safety,,,Korea,page_status=detail
TikTok,6856728637074442503,https://lifeattiktok.com/search/6856728637074442503,2025-04-04,"Content Moderator — Khmer, based in Thailand",TikTok,,,,,no,title_only,include,content moderat*; moderat*,,khmer,Thailand,page_status=detail
TikTok,6858107610982287623,https://lifeattiktok.com/search/6858107610982287623,2025-12-31,Content Labeller,TikTok,,,,,no,title_only,include,content label*,,,,page_status=detail
TikTok,6870317668638460168,https://lifeattiktok.com/search/6870317668638460168,2025-04-27,"Regional Product Policy Lead, EMEA - Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety; policy lead,,,EMEA,page_status=detail
TikTok,6882974603716413703,https://lifeattiktok.com/search/6882974603716413703?spread=5MWH5CQ,2025-04-27,Quality Analyst-Dublin hub-Hausa,TikTok,Dublin,Dublin,Ireland,Hub,no,title_only,include,quality analyst,hausa,,Ireland,page_status=detail
TikTok,6903328552517060878,https://lifeattiktok.com/search/6903328552517060878,2025-03-15,Quality Analyst - Live Streaming,TikTok,,,,,no,title_only,include,quality analyst,,,,page_status=detail
TikTok,6920584193873660173,https://lifeattiktok.com/search/6920584193873660173?spread=5MWH5CQ,2025-02-06,Content Moderator (Hebrew),TikTok,,,,,no,title_only,include,content moderat*; moderat*,,hebrew,,page_status=detail
TikTok,6920584948115048718,https://lifeattiktok.com/search/6920584948115048718?spread=5MWH5CQ,2025-01-24,Content Moderator (Bulgarian),TikTok,,,,,no,title_only,include,content moderat*; moderat*,,bulgarian,,page_status=detail
TikTok,6920587190629533965,https://lifeattiktok.com/search/6920587190629533965,2025-03-15,Content Moderator (Hausa),TikTok,,,,,no,title_only,include,content moderat*; moderat*,hausa,,,page_status=detail
TikTok,6923040898910079240,https://lifeattiktok.com/search/6923040898910079240?spread=5MWH5CQ,2025-03-15,Quality Analyst - Swahili speaker - Dublin,TikTok,Dublin,Dublin,Ireland,Hub,no,title_only,include,quality analyst,swahili,,Ireland,page_status=detail
TikTok,6942619916952979748,https://lifeattiktok.com/search/6942619916952979748?spread=5MWH5CQ,2025-05-05,Child Safety Team Analyst,TikTok,,,,,no,title_only,include,child safety,,,,page_status=detail
TikTok,6950341956862593317,https://lifeattiktok.com/search/6950341956862593317?spread=5MWH5CQ,2025-04-27,Trust & Safety Team Leader (Morocco),TikTok,,,,,no,title_only,include,trust & safety,,,Africa,page_status=detail
TikTok,6951648343454353700,https://lifeattiktok.com/search/6951648343454353700?spread=5MWH5CQ,2025-02-06,Content Moderator (Finnish),TikTok,,,,,no,title_only,include,content moderat*; moderat*,,finnish,,page_status=detail
TikTok,7002693338882525476,https://lifeattiktok.com/search/7002693338882525476?spread=5MWH5CQ,2025-04-27,Advertising Policy Manager,TikTok,,,,,no,title_only,include,policy manager,,,,page_status=detail
TikTok,7011099144631437605,https://lifeattiktok.com/search/7011099144631437605,2025-03-15,Content Moderator - Russian speaker,TikTok,,,,,no,title_only,include,content moderat*; moderat*,,russian,,page_status=detail
TikTok,7013107155675957535,https://lifeattiktok.com/search/7013107155675957535,2025-10-15,Strategy Associate - T&S,TikTok,,,,,no,title_only,include,t&s,,,,page_status=detail
TikTok,7013563743795792164,https://lifeattiktok.com/search/7013563743795792164,2025-02-06,"Training & Implementation Content Creator Intern, Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7015852396212144415,https://lifeattiktok.com/search/7015852396212144415,2025-07-18,Public Policy Intern,TikTok,,,,,no,title_only,include,public policy,,,,page_status=detail
TikTok,7026976013506693412,https://lifeattiktok.com/search/7026976013506693412,2025-03-15,Content Moderator,TikTok,,,,,no,title_only,include,content moderat*; moderat*,,,,page_status=detail
TikTok,7027230611425216775,https://lifeattiktok.com/search/7027230611425216775,2025-05-06,"Threat Analyst, Illegal and Regulated Goods",TikTok,,,,,no,title_only,include,threat analyst,,,,page_status=detail
TikTok,7030828340790528264,https://lifeattiktok.com/search/7030828340790528264,2025-05-06,"US Policy Lead, Hate + Harassment",TikTok,,,,,no,title_only,include,policy lead,,,,page_status=detail
TikTok,7031373747815729416,https://lifeattiktok.com/search/7031373747815729416,2025-04-26,"Product Policy Lead, Subject Matter Expert for Adult Nudity & Sexual Activity Issues",TikTok,,,,,no,title_only,include,policy lead,,,,page_status=detail
TikTok,7031704079601895688,https://lifeattiktok.com/search/7031704079601895688?spread=5MWH5CQ,2025-05-06,"Threat Analyst, Integrity & Authenticity",TikTok,,,,,no,title_only,include,integrity; threat analyst,,,,page_status=detail
TikTok,7031710307425650975,https://lifeattiktok.com/search/7031710307425650975?spread=5MWH5CQ,2025-05-03,"Lead Threat Analyst, Suicide, Self Harm, Dangerous Acts, and Violent & Graphic Content",TikTok,,,,,no,title_only,include,threat analyst,,,,page_status=detail
TikTok,7032193693268396324,https://lifeattiktok.com/search/7032193693268396324,2025-12-24,Advertising Audit Specialist - English Speaking - Monetization Integrity,TikTok,,,,,no,title_only,include,integrity,,english,,page_status=detail
TikTok,7042068004583311652,https://lifeattiktok.com/search/7042068004583311652,2025-04-26,"Policy Specialist, Sexually Suggestive Content",TikTok,,,,,no,title_only,include,policy specialist,,,,page_status=detail
TikTok,7043850490740082951,https://lifeattiktok.com/search/7043850490740082951,2025-05-16,Talent Acquisition Partner - Trust & Safety - Casablanca (11 months),TikTok,Casablanca,Casablanca,Morocco,Africa,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7047773088544950564,https://lifeattiktok.com/search/7047773088544950564?spread=5MWH5CQ,2025-04-27,Content Moderator (Icelandic),TikTok,,,,,no,title_only,include,content moderat*; moderat*,,icelandic,,page_status=detail
TikTok,7055547758753581349,https://lifeattiktok.com/search/7055547758753581349,2025-07-22,Machine Learning Engineer - Trust and Safety Platform,TikTok,,,,,no,title_only,include,trust and safety,,,,page_status=detail
TikTok,7056768795633289479,https://lifeattiktok.com/search/7056768795633289479,2026-02-08,Content Operation Labeling Specialist - Arabic,TikTok,,,,,no,title_only,include,labeling specialist,,arabic,,page_status=detail
TikTok,7057825736278788366,https://lifeattiktok.com/search/7057825736278788366?source=jobsinjs.com,2025-09-12,"Frontend Software Engineer, Trust and Safety Platform",TikTok,,,,,no,title_only,include,trust and safety,,,,page_status=detail
TikTok,7064927856997304606,https://lifeattiktok.com/search/7064927856997304606,2025-03-15,Content Moderator (Overnight Shift) - Trust and Safety - São Paulo,TikTok,São Paulo,São Paulo,Brazil,Other,no,title_only,include,trust and safety; content moderat*; moderat*,,,,page_status=detail
TikTok,7065538966619506975,https://lifeattiktok.com/search/7065538966619506975?spread=5MWH5CQ,2025-04-29,"Product Policy Manager, Integrity & Authenticity (I&A)",TikTok,,,,,no,title_only,include,policy manager; integrity,,,,page_status=detail
TikTok,7067372820191906055,https://lifeattiktok.com/search/7067372820191906055,2025-04-28,"Product Policy Lead, Violent Graphic Content",TikTok,,,,,no,title_only,include,policy lead,,,,page_status=detail
TikTok,7067615899788953887,https://lifeattiktok.com/search/7067615899788953887?spread=5MWH5CQ,2025-04-28,Ad Moderation and Risk Investigation Specialist (Spanish Speaker) - São Paulo,TikTok,São Paulo,São Paulo,Brazil,Other,no,title_only,include,moderat*,,spanish,,page_status=detail
TikTok,7075055788256069896,https://lifeattiktok.com/search/7075055788256069896,2025-04-28,Site Trainer - Trust & Safety - Mexico City,TikTok,Mexico City,Mexico City,Mexico,Other,no,title_only,include,trust & safety,,,Mexico,page_status=detail
TikTok,7080809816566909220,https://lifeattiktok.com/search/7080809816566909220,2025-06-13,"Risk Analyst, Trust & Safety (Thai Speaking)",TikTok,,,,,no,title_only,include,trust & safety; risk analyst,,thai,,page_status=detail
TikTok,7080811071934482725,https://lifeattiktok.com/search/7080811071934482725?spread=5MWH5CQ,2025-03-15,"Risk Analysis Intern, Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7081318361275779358,https://lifeattiktok.com/search/7081318361275779358,2025-05-16,"Program Manager, Content Classification - Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7082614764778342664,https://lifeattiktok.com/search/7082614764778342664?spread=5MWH5CQ,2025-04-28,"Issue Product Policy Intern, Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7089451692059609357,https://lifeattiktok.com/search/7089451692059609357?spread=5MWH5CQ,2025-04-27,Content Moderator - French,TikTok,,,,,no,title_only,include,content moderat*; moderat*,,french,,page_status=detail
TikTok,7090366115314551071,https://lifeattiktok.com/search/7090366115314551071?spread=5MWH5CQ,2025-04-30,"Emerging Product Policy Lead, Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety; policy lead,,,,page_status=detail
TikTok,7090524961957677348,https://lifeattiktok.com/search/7090524961957677348,2025-04-29,Government Relations and Public Policy Manager - GCC,TikTok,,,,,no,title_only,include,policy manager; public policy,,,MENA,page_status=detail
TikTok,7093022844456487199,https://lifeattiktok.com/search/7093022844456487199,2025-08-01,"Senior Machine Learning Engineer, Account Integrity",TikTok,,,,,no,title_only,include,integrity,,,,page_status=detail
TikTok,7094567818801449229,https://lifeattiktok.com/search/7094567818801449229?spread=5MWH5CQ,2025-05-12,Senior Legal Counsel - Content Moderation APAC,TikTok,,,,,no,title_only,include,content moderat*; moderat*,,,APAC,page_status=detail
TikTok,7095701851668695327,https://lifeattiktok.com/search/7095701851668695327?spread=5MWH5CQ,2025-05-06,Public Policy Manager,TikTok,,,,,no,title_only,include,policy manager; public policy,,,,page_status=detail
TikTok,7096873440498419975,https://lifeattiktok.com/search/7096873440498419975,2025-04-28,Global Head of Outreach and Partnerships - Trust & Safety,TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7097334423939680525,https://lifeattiktok.com/search/7097334423939680525?spread=5MWH5CQ,2025-04-28,"Product Policy Manager, LATAM South Cone",TikTok,,,,,no,title_only,include,policy manager,,,LATAM,page_status=detail
TikTok,7097335809262930189,https://lifeattiktok.com/search/7097335809262930189?spread=5MWH5CQ,2025-05-06,"Product Policy Manager, LATAM Caribbean",TikTok,,,,,no,title_only,include,policy manager,,,LATAM,page_status=detail
TikTok,7097337455577270541,https://lifeattiktok.com/search/7097337455577270541,2024-12-06,"Product Policy Manager, LATAM Caribbean",TikTok,,,,,no,title_only,include,policy manager,,,LATAM,page_status=detail
TikTok,7098434881554303269,https://lifeattiktok.com/search/7098434881554303269?spread=5MWH5CQ,2025-01-24,Group Lead - Trust & Safety - Mexico City,TikTok,Mexico City,Mexico City,Mexico,Other,no,title_only,include,trust & safety,,,Mexico,page_status=detail
TikTok,7099375560635468063,https://lifeattiktok.com/search/7099375560635468063,2024-11-27,"Machine Learning Research Scientist, Business Integrity",TikTok,,,,,no,title_only,include,integrity,,,,page_status=detail
TikTok,7099716472465639687,https://lifeattiktok.com/search/7099716472465639687?spread=5MWH5CQ,2025-04-26,"Risk Triage Analyst - APAC, Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety,,,APAC,page_status=detail
TikTok,7101532165460478245,https://lifeattiktok.com/search/7101532165460478245?spread=5MWH5CQ,2025-01-25,"Quality Delivery Lead, Trust and Safety-Japan",TikTok,,,,,no,title_only,include,trust and safety,,,Japan,page_status=detail
TikTok,7101798336773327118,https://lifeattiktok.com/search/7101798336773327118?spread=5MWH5CQ,2025-05-16,Advisor - Trust & Safety - Mexico City,TikTok,Mexico City,Mexico City,Mexico,Other,no,title_only,include,trust & safety,,,Mexico,page_status=detail
TikTok,7102092534365604126,https://lifeattiktok.com/search/7102092534365604126?spread=5MWH5CQ,2025-02-06,"Proactive Governance Program Specialist, US",TikTok,,,,,no,title_only,include,governance,,,United States,page_status=detail
TikTok,7103485402997606687,https://lifeattiktok.com/search/7103485402997606687?spread=5MWH5CQ,2025-05-06,"Product Policy Manager, LIVE",TikTok,,,,,no,title_only,include,policy manager,,,,page_status=detail
TikTok,7103486783061690661,https://lifeattiktok.com/search/7103486783061690661?spread=5MWH5CQ,2025-05-06,"Product Policy Manager, Discoverability (Suggested Search & Hashtag)",TikTok,,,,,no,title_only,include,policy manager,,,,page_status=detail
TikTok,7103908935941507342,https://lifeattiktok.com/search/7103908935941507342,2025-05-06,Product Policy Manager - Feed Integrity,TikTok,,,,,no,title_only,include,policy manager; integrity,,,,page_status=detail
TikTok,7106382181669816584,https://lifeattiktok.com/search/7106382181669816584,2025-04-26,"Product Policy Manager, Oceania",TikTok,,,,,no,title_only,include,policy manager,,,,page_status=detail
TikTok,7106862221305760013,https://lifeattiktok.com/search/7106862221305760013?spread=5MWH5CQ,2025-05-06,"Senior Technologist, Americas Public Policy",TikTok,,,,,no,title_only,include,public policy,,,,page_status=detail
TikTok,7109186645497366815,https://lifeattiktok.com/search/7109186645497366815?spread=5MWH5CQ,2025-03-15,"Issue Program Manager, Trust and Safety",TikTok,,,,,no,title_only,include,trust and safety,,,,page_status=detail
TikTok,7109553793469647118,https://lifeattiktok.com/search/7109553793469647118?spread=5MWH5CQ,2025-05-06,Investigations Team Lead - Trust & Safety,TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7111332168153434405,https://lifeattiktok.com/search/7111332168153434405,2025-05-16,Government Relations and Public Policy Associate,TikTok,,,,,no,title_only,include,public policy,,,,page_status=detail
TikTok,7111762764180113678,https://lifeattiktok.com/search/7111762764180113678?spread=5MWH5CQ,2025-05-06,"Policy Counsel, Americas Public Policy",TikTok,,,,,no,title_only,include,public policy,,,,page_status=detail
TikTok,7112729591592159524,https://lifeattiktok.com/search/7112729591592159524?spread=5MWH5CQ,2025-05-06,"Issue Product Policy Manager, Suicide & Self-Harm",TikTok,,,,,no,title_only,include,policy manager,,,,page_status=detail
TikTok,7114279834158991630,https://lifeattiktok.com/search/7114279834158991630,2025-04-27,"Risk Analyst, MENA | Hebrew | Risk & Response",TikTok,,,,,no,title_only,include,risk analyst,,hebrew,MENA,page_status=detail
TikTok,7114429071337654536,https://lifeattiktok.com/search/7114429071337654536,2026-01-14,"Frontend Software Engineer, Global E-commerce Governance Platform",TikTok,,,,,no,title_only,include,governance,,,,page_status=detail
TikTok,7114429426528143624,https://lifeattiktok.com/search/7114429426528143624,2026-05-15,"Backend Software Engineer, Global E-commerce Governance Platform",TikTok,,,,,no,title_only,include,governance,,,,page_status=detail
TikTok,7114429917525690654,https://lifeattiktok.com/search/7114429917525690654,2025-04-27,"Frontend Software Engineer, Global E-commerce Governance Platform - Seattle",TikTok,Seattle,Seattle,United States,Hub,no,title_only,include,governance,,,,page_status=detail
TikTok,7114625621914093861,https://lifeattiktok.com/search/7114625621914093861?spread=5MWH5CQ,2025-06-13,"Senior Public Policy Manager, Brussels",TikTok,,,,,no,title_only,include,policy manager; public policy,,,,page_status=detail
TikTok,7119294785534544135,https://lifeattiktok.com/search/7119294785534544135?spread=5MWH5CQ,2025-05-06,"Escalations Manager, US Trust & Safety: Monetization & LIVE",TikTok,,,,,no,title_only,include,trust & safety; escalation*,,,,page_status=detail
TikTok,7119297456614525214,https://lifeattiktok.com/search/7119297456614525214?spread=5MWH5CQ,2025-04-27,"Escalations Manager, US Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety; escalation*,,,,page_status=detail
TikTok,7119407337131165982,https://lifeattiktok.com/search/7119407337131165982?spread=5MWH5CQ,2025-01-24,Quality Analyst Arabic speaker,TikTok,,,,,no,title_only,include,quality analyst,,arabic,,page_status=detail
TikTok,7120178843822557453,https://lifeattiktok.com/search/7120178843822557453?spread=5MWH5CQ,2025-03-15,"Policy Deployment Manager, EMEA eCommerce Governance",TikTok,,,,,no,title_only,include,governance,,,EMEA,page_status=detail
TikTok,7121937638186420510,https://lifeattiktok.com/search/7121937638186420510?spread=5MWH5CQ,2024-12-06,"Program Manager, Integrity and Authenticity, Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety; integrity,,,,page_status=detail
TikTok,7122394923110140167,https://lifeattiktok.com/search/7122394923110140167?spread=5MWH5CQ,2025-04-29,"Head of Trust & Safety Operations, Partnership Management",TikTok,,,,,no,title_only,include,trust & safety; safety operations,,,,page_status=detail
TikTok,7122483452540258590,https://lifeattiktok.com/search/7122483452540258590?spread=5MWH5CQ,2025-05-06,"Product Policy Manager, Minor Safety - Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety; policy manager; minor safety,,,,page_status=detail
TikTok,7124962580804290852,https://lifeattiktok.com/search/7124962580804290852,2025-04-27,North East Asia Policy Manager (Japan),TikTok,,,,,no,title_only,include,policy manager,,,Japan,page_status=detail
TikTok,7127284736887736589,https://lifeattiktok.com/search/7127284736887736589?spread=5MWH5CQ,2025-03-15,"Product Manager, US Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7127989962364635422,https://lifeattiktok.com/search/7127989962364635422?spread=5MWH5CQ,2025-05-03,Government Relations and Public Policy Manager - GCC,TikTok,,,,,no,title_only,include,policy manager; public policy,,,MENA,page_status=detail
TikTok,7129472936050706695,https://lifeattiktok.com/search/7129472936050706695?spread=5MWH5CQ,2025-01-24,"Senior Legal Counsel, Content Moderation",TikTok,,,,,no,title_only,include,content moderat*; moderat*,,,,page_status=detail
TikTok,7129956984639621389,https://lifeattiktok.com/search/7129956984639621389?spread=5MWH5CQ,2025-04-27,"Threat Analyst, Network Analysis and Targeted Manipulation",TikTok,,,,,no,title_only,include,threat analyst,,,,page_status=detail
TikTok,7137677413491804447,https://lifeattiktok.com/search/7137677413491804447?spread=5MWH5CQ,2024-12-06,Risk Management Consultant - Trust & Safety,TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7137944471815801096,https://lifeattiktok.com/search/7137944471815801096,2025-01-25,"AUNZ Country Product Policy Intern, Trust & Safety (3 January - 12 May 2023)",TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7138226105995102478,https://lifeattiktok.com/search/7138226105995102478?spread=5MWH5CQ,2025-05-16,"NEA Country Product Policy Intern, Trust & Safety (3 January - 12 May 2023)",TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7138996494163003655,https://lifeattiktok.com/search/7138996494163003655?spread=5MWH5CQ,2024-12-06,Product Policy Intern (Trust & Safety) - 2023 Summer,TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7143106720267880734,https://lifeattiktok.com/search/7143106720267880734?spread=5MWH5CQ,2025-05-01,TikTok LIVE - Content Quality Assurance Specialist (Based in London),TikTok,London,London,United Kingdom,Other,no,title_only,include,content quality,,,,page_status=detail
TikTok,7145941196425283853,https://lifeattiktok.com/search/7145941196425283853?spread=5MWH5CQ,2025-05-18,"Product Policy Manager, Bullying & Harassment - Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety; policy manager,,,,page_status=detail
TikTok,7148477501441034527,https://lifeattiktok.com/search/7148477501441034527,2025-03-15,"Content Policy Analyst, Minor Exploitation",TikTok,,,,,no,title_only,include,policy analyst,,,,page_status=detail
