job_id,generation,timestamp,original,n_captures
6865331988774455566,careers_tiktok,20210917152928,https://careers.tiktok.com/position/6865331988774455566/detail,1
6867472097733298446,careers_tiktok,20221002194936,https://careers.tiktok.com/position/6867472097733298446/detail?utm_source=telegram.me&utm_medium=social&utm_campaign=mdtrue-*pr-manager*-s-otlichnym-angliysk,2
6867731900544043278,jobs_bytedance,20230726101321,https://jobs.bytedance.com/en/position/6867731900544043278/detail,1
6868620819392940295,careers_tiktok,20211208122615,https://careers.tiktok.com/position/6868620819392940295/detail,1
6869611535862335752,jobs_bytedance,20220811183514,https://jobs.bytedance.com/en/position/6869611535862335752/detail,1
6870150759709149448,careers_tiktok,20201221215455,https://careers.tiktok.com/position/6870150759709149448/detail,1
6870317668638460168,lifeattiktok,20250427203246,https://lifeattiktok.com/search/6870317668638460168,1
6870847221651949832,lifeattiktok,20260208195422,https://lifeattiktok.com/search/6870847221651949832,2
6872432706850228488,careers_tiktok,20210203020622,https://careers.tiktok.com/position/6872432706850228488/detail,1
6872568349298215176,careers_tiktok,20221001053734,https://careers.tiktok.com/position/6872568349298215176/detail?spread=5MWH5CQ,2
6872639948526504200,careers_tiktok,20210411124527,https://careers.tiktok.com/position/6872639948526504200/detail,1
6873064652449319182,jobs_bytedance,20220719233751,https://jobs.bytedance.com/en/position/6873064652449319182/detail,1
6873686883051391240,jobs_bytedance,20210730141744,https://jobs.bytedance.com/en/position/6873686883051391240/detail,1
6874773636555163911,careers_tiktok,20221115222927,https://careers.tiktok.com/position/6874773636555163911/detail,1
6874848517199595790,jobs_bytedance,20220720085617,https://jobs.bytedance.com/en/position/6874848517199595790/detail,1
6874919191377594637,careers_tiktok,20210127130034,https://careers.tiktok.com/position/6874919191377594637/detail,1
6875697284974708999,careers_tiktok,20210624180519,https://careers.tiktok.com/position/6875697284974708999/detail,1
6875999239227754766,jobs_bytedance,20220526174614,https://jobs.bytedance.com/en/position/6875999239227754766/detail,1
6877982220638177550,careers_tiktok,20211024163657,https://careers.tiktok.com/position/6877982220638177550/detail,1
6878154165093878024,jobs_bytedance,20220720020959,https://jobs.bytedance.com/en/position/6878154165093878024/detail,1
6880517641350547720,jobs_bytedance,20220526180903,https://jobs.bytedance.com/en/position/6880517641350547720/detail,1
6882974603716413703,lifeattiktok,20250427041618,https://lifeattiktok.com/search/6882974603716413703?spread=5MWH5CQ,3
